ticker,date,open,high,low,close,volume,dividends,closeunadj,lastupdated
TRV,2018-10-23,122.5,124.58,122.3,123.8,2000271.0,0.0,123.8,2018-10-23
TRV,2018-10-22,125.9,126.645,123.98,124.07,1293567.0,0.0,124.07,2018-10-22
TRV,2018-10-19,124.33,126.79,124.01,126.07,2040345.0,0.0,126.07,2018-10-19
TRV,2018-10-18,126.62,127.3,123.7,125.14,2782705.0,0.0,125.14,2018-10-18
TRV,2018-10-17,124.77,127.19,124.578,126.44,2103181.0,0.0,126.44,2018-10-17
TRV,2018-10-16,123.82,124.85,123.34,124.75,1229165.0,0.0,124.75,2018-10-16
TRV,2018-10-15,123.34,124.7,123.02,123.39,1289691.0,0.0,123.39,2018-10-15
TRV,2018-10-12,124.26,125.1,121.465,123.65,2275758.0,0.0,123.65,2018-10-12
TRV,2018-10-11,127.98,128.0,123.59,124.31,2438597.0,0.0,124.31,2018-10-12
TRV,2018-10-10,130.91,131.6,128.01,128.17,1654209.0,0.0,128.17,2018-10-10
TRV,2018-10-09,131.54,132.025,130.32,131.59,860000.0,0.0,131.59,2018-10-09
TRV,2018-10-08,130.01,132.47,129.92,131.66,960095.0,0.0,131.66,2018-10-08
TRV,2018-10-05,130.18,131.44,129.83,130.13,868828.0,0.0,130.13,2018-10-05
TRV,2018-10-04,129.88,130.875,129.55,130.79,1242584.0,0.0,130.79,2018-10-04
TRV,2018-10-03,130.17,130.34,129.07,129.54,1518184.0,0.0,129.54,2018-10-03
TRV,2018-10-02,128.69,129.6,128.24,129.51,1268770.0,0.0,129.51,2018-10-02
TRV,2018-10-01,130.0,130.64,128.63,128.97,1343096.0,0.0,128.97,2018-10-01
TRV,2018-09-28,128.71,129.92,128.22,129.71,1249490.0,0.0,129.71,2018-09-28
TRV,2018-09-27,129.39,129.93,128.47,129.12,800387.0,0.0,129.12,2018-09-27
TRV,2018-09-26,131.74,131.74,129.2,129.5,1298321.0,0.0,129.5,2018-09-26
TRV,2018-09-25,133.1,133.1,131.14,131.29,825135.0,0.0,131.29,2018-09-25
TRV,2018-09-24,134.44,134.44,132.72,132.83,1024897.0,0.0,132.83,2018-09-24
TRV,2018-09-21,134.46,134.51,133.19,134.44,2557248.0,0.0,134.44,2018-09-21
TRV,2018-09-20,133.33,134.61,133.1,134.15,1626597.0,0.0,134.15,2018-09-20
TRV,2018-09-19,131.67,133.5,131.372,132.5,1458034.0,0.0,132.5,2018-09-19
TRV,2018-09-18,130.0,131.74,129.504,131.37,1454870.0,0.0,131.37,2018-09-18
TRV,2018-09-17,130.22,130.6,129.59,129.89,963242.0,0.0,129.89,2018-09-17
TRV,2018-09-14,129.0,130.12,128.68,130.01,1149213.0,0.0,130.01,2018-09-14
TRV,2018-09-13,128.5,129.41,127.738,128.83,1401335.0,0.0,128.83,2018-09-13
TRV,2018-09-12,127.87,128.2,126.3,126.89,1739691.0,0.0,126.89,2018-09-12
TRV,2018-09-11,126.52,128.31,125.71,127.85,1718842.0,0.0,127.85,2018-09-11
TRV,2018-09-10,129.39,129.55,126.93,127.6,1840174.0,0.0,127.6,2018-09-10
TRV,2018-09-07,131.54,132.11,129.97,130.09,1284513.0,0.77,130.09,2018-09-07
TRV,2018-09-06,132.43,133.4,132.09,132.57,1263685.0,0.0,132.57,2018-09-06
TRV,2018-09-05,132.02,133.31,132.02,132.59,1206958.0,0.0,132.59,2018-09-05
TRV,2018-09-04,131.71,132.24,131.01,132.13,973166.0,0.0,132.13,2018-09-04
PG,2018-12-31,91.63,92.18,91.15,91.92,7140258.0,0.0,91.92,2018-12-31
PG,2018-12-28,92.56,93.28,90.84,91.18,9530309.0,0.0,91.18,2018-12-28
PG,2018-12-27,89.61,92.05,88.2,92.02,10268304.0,0.0,92.02,2018-12-27
PG,2018-12-26,87.42,90.09,86.74,90.09,8515835.0,0.0,90.09,2018-12-26
PG,2018-12-24,90.45,90.66,86.88,87.36,7396254.0,0.0,87.36,2018-12-28
PG,2018-12-21,90.61,93.17,90.36,90.97,20975602.0,0.0,90.97,2018-12-21
PG,2018-12-20,91.51,92.225,90.13,90.98,13955381.0,0.0,90.98,2018-12-20
PG,2018-12-19,92.55,93.35,91.29,91.76,10694221.0,0.0,91.76,2018-12-19
PG,2018-12-18,93.13,93.31,91.86,92.49,11349465.0,0.0,92.49,2018-12-18
PG,2018-12-17,96.0,96.5,92.403,92.77,12201827.0,0.0,92.77,2018-12-17
PG,2018-12-14,96.45,96.895,96.02,96.64,12136952.0,0.0,96.64,2018-12-14
PG,2018-12-13,94.87,96.79,94.8,96.49,17997526.0,0.0,96.49,2018-12-13
PG,2018-12-12,94.21,94.55,93.1,94.03,9527004.0,0.0,94.03,2018-12-12
PG,2018-12-11,93.72,94.52,93.4,93.91,8008561.0,0.0,93.91,2018-12-11
PG,2018-12-10,93.25,93.4,91.366,93.03,8774181.0,0.0,93.03,2018-12-10
PG,2018-12-07,93.585,93.78,92.14,92.45,7851787.0,0.0,92.45,2018-12-07
PG,2018-12-06,92.7,93.63,91.08,93.55,13902072.0,0.0,93.55,2018-12-06
PG,2018-12-04,93.49,94.86,93.17,93.31,10271904.0,0.0,93.31,2018-12-04
PG,2018-12-03,94.67,94.67,92.26,93.32,13392392.0,0.0,93.32,2018-12-03
PG,2018-11-30,93.18,94.65,92.75,94.51,14648731.0,0.0,94.51,2018-11-30
PG,2018-11-29,92.86,93.3,92.66,92.82,5843908.0,0.0,92.82,2018-11-29
PG,2018-11-28,92.63,93.22,92.21,93.01,7899224.0,0.0,93.01,2018-11-28
PG,2018-11-27,91.93,92.86,91.85,92.72,8988905.0,0.0,92.72,2018-11-27
PG,2018-11-26,91.15,92.4,91.15,91.94,7728812.0,0.0,91.94,2018-11-26
PG,2018-11-23,91.25,91.99,90.63,91.54,4399630.0,0.0,91.54,2018-11-23
PG,2018-11-21,91.66,92.365,91.24,91.41,8899073.0,0.0,91.41,2018-11-21
PG,2018-11-20,93.24,93.79,91.86,92.1,11449050.0,0.0,92.1,2018-11-20
PG,2018-11-19,93.72,94.185,92.91,93.29,9109413.0,0.0,93.29,2018-11-19
PG,2018-11-16,93.82,94.81,93.665,93.82,12974253.0,0.0,93.82,2018-11-16
PG,2018-11-15,93.33,93.9,92.72,93.83,12299933.0,0.0,93.83,2018-11-15
PG,2018-11-14,93.42,93.9,92.985,93.49,11505737.0,0.0,93.49,2018-11-14
PG,2018-11-13,91.97,93.57,91.587,93.47,13265556.0,0.0,93.47,2018-11-13
PG,2018-11-12,92.21,93.45,91.75,92.7,12265705.0,0.0,92.7,2018-11-12
PG,2018-11-09,91.35,92.665,91.17,92.41,10700689.0,0.0,92.41,2018-11-09
PG,2018-11-08,90.95,91.525,90.67,91.36,6571095.0,0.0,91.36,2018-11-08
PG,2018-11-07,91.59,91.62,90.62,91.29,8641948.0,0.0,91.29,2018-11-07
PG,2018-11-06,90.86,91.53,90.43,91.51,8693267.0,0.0,91.51,2018-11-06
PG,2018-11-05,89.89,91.44,89.815,91.2,12251586.0,0.0,91.2,2018-11-05
PG,2018-11-02,89.88,89.95,88.98,89.81,10901604.0,0.0,89.81,2018-11-02
PG,2018-11-01,88.81,89.83,88.18,89.59,9628520.0,0.0,89.59,2018-11-01
PG,2018-10-31,88.77,89.32,87.27,88.68,12265585.0,0.0,88.68,2018-10-31
PG,2018-10-30,88.85,89.432,88.205,89.19,13719477.0,0.0,89.19,2018-10-30
PG,2018-10-29,88.29,89.42,87.44,88.24,12729224.0,0.0,88.24,2018-10-29
PG,2018-10-26,88.69,89.17,87.385,87.86,14295748.0,0.0,87.86,2018-10-26
PG,2018-10-25,88.11,89.33,87.305,89.0,13970393.0,0.0,89.0,2018-10-25
PG,2018-10-24,87.28,90.7,87.22,89.46,26586001.0,0.0,89.46,2018-10-24
PG,2018-10-23,86.01,87.3,86.01,87.16,16253216.0,0.0,87.16,2018-10-23
PG,2018-10-22,86.73,87.24,85.23,86.6,14109920.0,0.0,86.6,2018-10-22
PG,2018-10-19,84.86,87.76,84.86,87.3,30206442.0,0.0,87.3,2018-10-19
PG,2018-10-18,80.71,81.34,80.0,80.24,9822493.0,0.717,80.24,2018-10-18
PG,2018-10-17,80.76,82.176,80.38,81.86,10351199.0,0.0,81.86,2018-10-17
PG,2018-10-16,79.91,81.09,79.9,81.01,8558398.0,0.0,81.01,2018-10-16
PG,2018-10-15,79.01,80.54,78.92,80.13,9649070.0,0.0,80.13,2018-10-15
PG,2018-10-12,79.37,79.375,78.49,79.06,9848608.0,0.0,79.06,2018-10-12
PG,2018-10-11,81.64,81.97,78.669,78.87,12560300.0,0.0,78.87,2018-10-12
PG,2018-10-10,81.81,82.68,81.44,81.44,9115438.0,0.0,81.44,2018-10-10
PG,2018-10-09,82.39,82.72,82.06,82.2,6214417.0,0.0,82.2,2018-10-09
PG,2018-10-08,81.98,82.74,81.75,82.4,7056817.0,0.0,82.4,2018-10-08
PG,2018-10-05,81.98,82.45,81.98,82.15,5449659.0,0.0,82.15,2018-10-05
PG,2018-10-04,82.5,82.5,81.1,81.92,7006999.0,0.0,81.92,2018-10-04
PG,2018-10-03,84.44,84.52,82.85,83.03,7738302.0,0.0,83.03,2018-10-03
PG,2018-10-02,83.48,84.435,83.37,84.36,6657893.0,0.0,84.36,2018-10-02
PG,2018-10-01,83.31,83.72,83.17,83.67,4861684.0,0.0,83.67,2018-10-01
PG,2018-09-28,83.03,83.29,82.79,83.23,4708628.0,0.0,83.23,2018-09-28
PG,2018-09-27,83.04,83.63,82.81,82.86,5257277.0,0.0,82.86,2018-09-27
PG,2018-09-26,83.25,83.99,83.03,83.26,6521408.0,0.0,83.26,2018-09-26
PG,2018-09-25,84.28,84.41,83.08,83.12,5362544.0,0.0,83.12,2018-09-25
PG,2018-09-24,85.63,85.71,84.23,84.27,6185500.0,0.0,84.27,2018-09-24
PG,2018-09-21,85.81,86.28,85.52,85.82,17172866.0,0.0,85.82,2018-09-21
PG,2018-09-20,84.29,85.635,84.23,85.36,9236618.0,0.0,85.36,2018-09-20
PG,2018-09-19,83.92,84.29,83.77,84.0,6125878.0,0.0,84.0,2018-09-19
PG,2018-09-18,84.29,84.29,83.575,84.0,5923057.0,0.0,84.0,2018-09-18
PG,2018-09-17,83.5,84.274,83.34,84.25,6813235.0,0.0,84.25,2018-09-17
PG,2018-09-14,83.47,83.665,82.97,83.61,4864103.0,0.0,83.61,2018-09-14
PG,2018-09-13,83.27,83.49,82.65,83.45,5030547.0,0.0,83.45,2018-09-13
PG,2018-09-12,81.9,83.18,81.7,83.11,5899290.0,0.0,83.11,2018-09-12
PG,2018-09-11,82.13,82.42,81.63,82.01,5099073.0,0.0,82.01,2018-09-11
PG,2018-09-10,82.58,83.1,82.34,82.38,6644797.0,0.0,82.38,2018-09-10
PG,2018-09-07,82.1,82.2,81.25,81.91,11081340.0,0.0,81.91,2018-09-07
PG,2018-09-06,82.91,83.305,82.49,82.65,7514065.0,0.0,82.65,2018-09-06
PG,2018-09-05,82.11,83.47,82.11,83.29,7498475.0,0.0,83.29,2018-09-05
PG,2018-09-04,82.48,82.96,82.07,82.7,5724181.0,0.0,82.7,2018-09-04
PFE,2018-12-31,43.21,43.73,43.1,43.65,18905316.0,0.0,43.65,2018-12-31
PFE,2018-12-28,43.02,43.535,42.81,42.96,24173162.0,0.0,42.96,2018-12-28
PFE,2018-12-27,41.81,42.85,41.26,42.85,25839554.0,0.0,42.85,2018-12-27
PFE,2018-12-26,40.66,42.2,40.42,42.19,23188375.0,0.0,42.19,2018-12-26
PFE,2018-12-24,41.81,41.96,40.52,40.55,18764395.0,0.0,40.55,2018-12-28
PFE,2018-12-21,41.64,42.87,41.45,41.93,54209229.0,0.0,41.93,2018-12-21
PFE,2018-12-20,41.71,42.41,41.53,41.95,32372056.0,0.0,41.95,2018-12-20
PFE,2018-12-19,42.83,42.99,41.56,41.97,34845121.0,0.0,41.97,2018-12-19
PFE,2018-12-18,43.47,43.5,42.04,42.4,28193405.0,0.0,42.4,2018-12-18
PFE,2018-12-17,43.5,43.97,42.98,43.11,36319393.0,0.0,43.11,2018-12-17
PFE,2018-12-14,44.08,44.12,43.425,43.8,29620165.0,0.0,43.8,2018-12-14
PFE,2018-12-13,44.46,44.9,44.21,44.57,19737255.0,0.0,44.57,2018-12-13
PFE,2018-12-12,44.35,44.845,44.15,44.16,19064786.0,0.0,44.16,2018-12-12
PFE,2018-12-11,44.08,44.51,43.57,44.01,22601322.0,0.0,44.01,2018-12-11
PFE,2018-12-10,44.14,44.56,43.07,44.4,24774884.0,0.0,44.4,2018-12-10
PFE,2018-12-07,44.82,44.944,43.675,43.92,25823996.0,0.0,43.92,2018-12-07
PFE,2018-12-06,44.58,44.99,43.615,44.98,29721870.0,0.0,44.98,2018-12-06
PFE,2018-12-04,46.23,46.47,45.11,45.14,25644210.0,0.0,45.14,2018-12-04
PFE,2018-12-03,46.37,46.38,45.76,45.99,24433798.0,0.0,45.99,2018-12-03
PFE,2018-11-30,45.35,46.26,45.28,46.23,40057043.0,0.0,46.23,2018-11-30
PFE,2018-11-29,44.76,45.83,44.701,45.51,23521810.0,0.0,45.51,2018-11-29
PFE,2018-11-28,44.29,44.92,44.1,44.9,18126604.0,0.0,44.9,2018-11-28
PFE,2018-11-27,43.2,44.15,42.97,44.07,18411137.0,0.0,44.07,2018-11-27
PFE,2018-11-26,43.32,43.49,42.875,43.34,17281292.0,0.0,43.34,2018-11-26
PFE,2018-11-23,42.95,43.545,42.8,43.14,8390899.0,0.0,43.14,2018-11-23
PFE,2018-11-21,43.5,43.5,42.773,43.1,18656697.0,0.0,43.1,2018-11-21
PFE,2018-11-20,44.01,44.39,43.4,43.53,21684278.0,0.0,43.53,2018-11-20
PFE,2018-11-19,43.62,44.27,43.51,44.18,21758253.0,0.0,44.18,2018-11-19
PFE,2018-11-16,43.1,43.78,42.914,43.51,22991384.0,0.0,43.51,2018-11-16
PFE,2018-11-15,42.7,43.385,42.345,43.21,23271141.0,0.0,43.21,2018-11-15
PFE,2018-11-14,43.76,43.85,42.712,42.91,26445375.0,0.0,42.91,2018-11-14
PFE,2018-11-13,44.33,44.46,43.35,43.52,18706679.0,0.0,43.52,2018-11-13
PFE,2018-11-12,44.28,44.55,43.9,44.11,19997491.0,0.0,44.11,2018-11-12
PFE,2018-11-09,43.72,44.61,43.72,44.28,24558155.0,0.0,44.28,2018-11-09
PFE,2018-11-08,43.86,44.2,43.47,43.85,24303554.0,0.34,43.85,2018-11-08
PFE,2018-11-07,43.38,44.56,43.29,44.4,34416163.0,0.0,44.4,2018-11-07
PFE,2018-11-06,43.58,43.59,42.685,43.01,20237992.0,0.0,43.01,2018-11-06
PFE,2018-11-05,42.83,43.616,42.83,43.52,20510832.0,0.0,43.52,2018-11-05
PFE,2018-11-02,43.76,43.84,42.48,42.93,22928574.0,0.0,42.93,2018-11-02
PFE,2018-11-01,43.2,43.83,43.09,43.67,22681894.0,0.0,43.67,2018-11-01
PFE,2018-10-31,43.01,43.66,42.71,43.06,26502354.0,0.0,43.06,2018-10-31
PFE,2018-10-30,41.95,43.089,41.78,42.89,33150699.0,0.0,42.89,2018-10-30
PFE,2018-10-29,42.95,43.68,42.56,43.23,28318364.0,0.0,43.23,2018-10-29
PFE,2018-10-26,43.05,43.28,42.18,42.6,28641765.0,0.0,42.6,2018-10-26
PFE,2018-10-25,42.39,43.94,41.66,43.41,34631450.0,0.0,43.41,2018-10-25
PFE,2018-10-24,43.81,44.285,42.355,42.48,34459255.0,0.0,42.48,2018-10-24
PFE,2018-10-23,43.89,44.32,43.69,44.1,21465869.0,0.0,44.1,2018-10-23
PFE,2018-10-22,44.44,44.51,44.02,44.37,16842502.0,0.0,44.37,2018-10-22
PFE,2018-10-19,44.05,44.83,43.98,44.5,18092206.0,0.0,44.5,2018-10-19
PFE,2018-10-18,44.34,44.5,43.71,44.0,20204792.0,0.0,44.0,2018-10-18
PFE,2018-10-17,43.77,44.795,43.75,44.57,19832825.0,0.0,44.57,2018-10-17
PFE,2018-10-16,43.35,43.98,43.04,43.93,20469517.0,0.0,43.93,2018-10-16
PFE,2018-10-15,43.65,43.71,42.98,43.12,21345850.0,0.0,43.12,2018-10-15
PFE,2018-10-12,42.77,43.96,42.64,43.78,28174187.0,0.0,43.78,2018-10-12
PFE,2018-10-11,44.36,44.49,42.404,42.81,42029578.0,0.0,42.81,2018-10-12
PFE,2018-10-10,45.45,45.73,44.48,44.51,29133330.0,0.0,44.51,2018-10-10
PFE,2018-10-09,44.99,45.81,44.79,45.47,20242323.0,0.0,45.47,2018-10-09
PFE,2018-10-08,44.75,45.319,44.7,45.28,19990153.0,0.0,45.28,2018-10-08
PFE,2018-10-05,44.71,45.0,44.6,44.91,17151090.0,0.0,44.91,2018-10-05
PFE,2018-10-04,44.53,44.79,44.29,44.7,17975795.0,0.0,44.7,2018-10-04
PFE,2018-10-03,44.28,44.84,44.28,44.81,20658201.0,0.0,44.81,2018-10-03
PFE,2018-10-02,44.21,44.39,44.13,44.22,17225350.0,0.0,44.22,2018-10-02
PFE,2018-10-01,44.03,44.52,43.91,44.27,15666169.0,0.0,44.27,2018-10-01
PFE,2018-09-28,43.93,44.14,43.725,44.07,14606717.0,0.0,44.07,2018-09-28
PFE,2018-09-27,43.79,44.18,43.68,43.9,14022995.0,0.0,43.9,2018-09-27
PFE,2018-09-26,43.84,44.31,43.64,43.68,17132042.0,0.0,43.68,2018-09-26
PFE,2018-09-25,44.13,44.29,43.76,43.79,14268604.0,0.0,43.79,2018-09-25
PFE,2018-09-24,43.94,44.455,43.83,43.93,16978593.0,0.0,43.93,2018-09-24
PFE,2018-09-21,43.78,44.195,43.61,44.06,34463781.0,0.0,44.06,2018-09-21
PFE,2018-09-20,43.37,43.88,43.35,43.75,17049448.0,0.0,43.75,2018-09-20
PFE,2018-09-19,43.42,43.68,42.99,43.26,22456454.0,0.0,43.26,2018-09-19
PFE,2018-09-18,43.0,43.679,42.83,43.51,19087367.0,0.0,43.51,2018-09-18
PFE,2018-09-17,43.02,43.18,42.74,43.01,15527925.0,0.0,43.01,2018-09-17
PFE,2018-09-14,42.75,43.0,42.5,42.96,15219955.0,0.0,42.96,2018-09-14
PFE,2018-09-13,42.5,42.92,42.43,42.85,16766056.0,0.0,42.85,2018-09-13
PFE,2018-09-12,42.3,42.79,42.28,42.41,16424592.0,0.0,42.41,2018-09-12
PFE,2018-09-11,42.0,42.425,41.95,42.31,17815125.0,0.0,42.31,2018-09-11
PFE,2018-09-10,42.38,42.72,42.05,42.06,20142660.0,0.0,42.06,2018-09-10
PFE,2018-09-07,41.59,42.35,41.46,42.2,19583106.0,0.0,42.2,2018-09-07
PFE,2018-09-06,41.85,41.91,41.45,41.78,16903384.0,0.0,41.78,2018-09-06
PFE,2018-09-05,41.29,41.92,41.26,41.85,20072248.0,0.0,41.85,2018-09-05
PFE,2018-09-04,41.48,41.55,41.22,41.37,14327139.0,0.0,41.37,2018-09-04
NKE,2018-12-31,73.98,74.46,73.515,74.14,5508027.0,0.0,74.14,2018-12-31
NKE,2018-12-28,73.97,74.46,72.57,73.34,6195863.0,0.0,73.34,2018-12-28
NKE,2018-12-27,72.18,73.73,70.99,73.67,8797973.0,0.0,73.67,2018-12-27
NKE,2018-12-26,68.7,73.01,68.65,73.01,9757461.0,0.0,73.01,2018-12-26
NKE,2018-12-24,71.4,71.93,68.08,68.1,8551422.0,0.0,68.1,2018-12-28
NKE,2018-12-21,73.29,74.29,71.25,72.37,28016008.0,0.0,72.37,2018-12-21
NKE,2018-12-20,68.73,69.57,66.53,67.53,13320999.0,0.0,67.53,2018-12-20
NKE,2018-12-19,71.45,72.0,68.32,68.97,8396488.0,0.0,68.97,2018-12-19
NKE,2018-12-18,70.9,72.41,70.43,71.15,7492245.0,0.0,71.15,2018-12-18
NKE,2018-12-17,71.37,71.77,69.455,69.9,10412268.0,0.0,69.9,2018-12-17
NKE,2018-12-14,71.97,73.65,71.41,72.53,7155452.0,0.0,72.53,2018-12-14
NKE,2018-12-13,74.5,74.59,72.59,72.93,7358344.0,0.0,72.93,2018-12-13
NKE,2018-12-12,74.52,75.28,73.51,74.32,6937887.0,0.0,74.32,2018-12-12
NKE,2018-12-11,73.87,74.57,72.56,73.57,6932307.0,0.0,73.57,2018-12-11
NKE,2018-12-10,73.1,73.71,70.61,72.51,7039621.0,0.0,72.51,2018-12-10
NKE,2018-12-07,75.04,75.97,72.87,73.34,5664137.0,0.0,73.34,2018-12-07
NKE,2018-12-06,74.37,75.565,73.59,75.54,8619493.0,0.0,75.54,2018-12-06
NKE,2018-12-04,77.42,78.4,75.41,75.79,8571623.0,0.0,75.79,2018-12-04
NKE,2018-12-03,77.1,79.0,76.93,77.94,10196804.0,0.0,77.94,2018-12-03
NKE,2018-11-30,74.18,75.48,73.9,75.12,7533303.0,0.22,75.12,2018-11-30
NKE,2018-11-29,74.64,74.95,73.32,74.34,5352923.0,0.0,74.34,2018-11-29
NKE,2018-11-28,72.3,74.76,72.3,74.66,6146080.0,0.0,74.66,2018-11-28
NKE,2018-11-27,72.28,72.55,71.3,72.09,5000371.0,0.0,72.09,2018-11-27
NKE,2018-11-26,72.34,73.0,72.27,72.71,5829959.0,0.0,72.71,2018-11-26
NKE,2018-11-23,72.05,72.52,71.405,71.49,2582343.0,0.0,71.49,2018-11-23
NKE,2018-11-21,71.99,72.9,71.81,72.37,7172026.0,0.0,72.37,2018-11-21
NKE,2018-11-20,70.49,72.07,69.52,71.12,8869628.0,0.0,71.12,2018-11-20
NKE,2018-11-19,74.69,74.75,71.86,72.52,6420050.0,0.0,72.52,2018-11-19
NKE,2018-11-16,73.76,75.52,73.06,74.74,8011276.0,0.0,74.74,2018-11-16
NKE,2018-11-15,74.44,74.67,72.89,74.33,7731912.0,0.0,74.33,2018-11-15
NKE,2018-11-14,76.32,77.49,74.89,75.2,7696690.0,0.0,75.2,2018-11-14
NKE,2018-11-13,75.53,76.265,74.84,75.2,4530636.0,0.0,75.2,2018-11-13
NKE,2018-11-12,76.35,76.77,74.99,75.1,5174834.0,0.0,75.1,2018-11-12
NKE,2018-11-09,77.71,77.77,75.525,76.36,4661538.0,0.0,76.36,2018-11-09
NKE,2018-11-08,77.69,78.16,77.24,77.78,4778057.0,0.0,77.78,2018-11-08
NKE,2018-11-07,76.94,78.23,76.57,77.97,5295027.0,0.0,77.97,2018-11-07
NKE,2018-11-06,77.34,77.58,76.355,76.57,6376030.0,0.0,76.57,2018-11-06
NKE,2018-11-05,76.49,77.77,76.05,77.53,7027894.0,0.0,77.53,2018-11-05
NKE,2018-11-02,77.53,78.59,75.71,76.58,6982831.0,0.0,76.58,2018-11-02
NKE,2018-11-01,75.23,76.84,74.84,76.79,5785910.0,0.0,76.79,2018-11-01
NKE,2018-10-31,75.5,76.34,74.92,75.04,8454996.0,0.0,75.04,2018-10-31
NKE,2018-10-30,73.07,74.64,72.81,74.51,9364883.0,0.0,74.51,2018-10-30
NKE,2018-10-29,73.26,74.01,71.39,72.19,9351459.0,0.0,72.19,2018-10-29
NKE,2018-10-26,72.0,72.71,70.69,72.07,8140667.0,0.0,72.07,2018-10-26
NKE,2018-10-25,72.69,73.495,72.23,73.1,7526800.0,0.0,73.1,2018-10-25
NKE,2018-10-24,73.47,74.606,71.95,72.12,8142442.0,0.0,72.12,2018-10-24
NKE,2018-10-23,74.19,74.38,72.07,73.35,11315909.0,0.0,73.35,2018-10-23
NKE,2018-10-22,74.65,75.21,74.3,74.9,6987570.0,0.0,74.9,2018-10-22
NKE,2018-10-19,75.83,76.05,74.14,74.21,6982812.0,0.0,74.21,2018-10-19
NKE,2018-10-18,77.4,77.41,75.003,75.6,7054791.0,0.0,75.6,2018-10-18
NKE,2018-10-17,77.52,77.8,75.94,76.48,6230211.0,0.0,76.48,2018-10-17
NKE,2018-10-16,75.6,77.65,75.32,77.48,7425388.0,0.0,77.48,2018-10-16
NKE,2018-10-15,75.77,76.16,74.97,74.99,5455338.0,0.0,74.99,2018-10-15
NKE,2018-10-12,75.97,76.86,74.91,75.91,9853434.0,0.0,75.91,2018-10-12
NKE,2018-10-11,74.77,77.07,73.9,74.51,11532101.0,0.0,74.51,2018-10-12
NKE,2018-10-10,79.66,80.04,74.77,74.94,12951526.0,0.0,74.94,2018-10-10
NKE,2018-10-09,80.37,81.49,80.16,80.42,7611650.0,0.0,80.42,2018-10-09
NKE,2018-10-08,80.04,80.54,79.08,80.23,7757562.0,0.0,80.23,2018-10-08
NKE,2018-10-05,80.09,80.99,79.43,80.12,6980149.0,0.0,80.12,2018-10-05
NKE,2018-10-04,82.34,82.48,80.02,80.18,9119101.0,0.0,80.18,2018-10-04
NKE,2018-10-03,81.93,82.96,81.75,82.5,9914224.0,0.0,82.5,2018-10-03
NKE,2018-10-02,84.34,84.55,82.5,82.77,7885092.0,0.0,82.77,2018-10-02
NKE,2018-10-01,85.1,85.85,84.37,84.46,7825329.0,0.0,84.46,2018-10-01
NKE,2018-09-28,84.29,85.27,84.25,84.72,7247317.0,0.0,84.72,2018-09-28
NKE,2018-09-27,83.77,84.915,83.73,84.54,6021335.0,0.0,84.54,2018-09-27
NKE,2018-09-26,82.61,84.73,81.95,83.7,16280224.0,0.0,83.7,2018-09-26
NKE,2018-09-25,84.86,85.1,84.07,84.79,7932240.0,0.0,84.79,2018-09-25
NKE,2018-09-24,85.16,85.26,84.25,84.27,8691723.0,0.0,84.27,2018-09-24
NKE,2018-09-21,86.0,86.04,85.01,85.55,13705036.0,0.0,85.55,2018-09-21
NKE,2018-09-20,85.09,85.87,84.93,85.37,6456321.0,0.0,85.37,2018-09-20
NKE,2018-09-19,85.69,85.85,84.115,84.43,7965191.0,0.0,84.43,2018-09-19
NKE,2018-09-18,83.24,85.35,83.24,85.26,7009580.0,0.0,85.26,2018-09-18
NKE,2018-09-17,83.49,83.93,82.94,83.26,4771993.0,0.0,83.26,2018-09-17
NKE,2018-09-14,83.58,83.84,83.06,83.49,4705294.0,0.0,83.49,2018-09-14
NKE,2018-09-13,83.21,83.9,83.12,83.47,5302615.0,0.0,83.47,2018-09-13
NKE,2018-09-12,82.7,83.04,82.04,83.0,5352100.0,0.0,83.0,2018-09-12
NKE,2018-09-11,83.2,83.58,82.55,82.63,7118705.0,0.0,82.63,2018-09-11
NKE,2018-09-10,81.39,82.44,81.22,82.1,6958001.0,0.0,82.1,2018-09-10
NKE,2018-09-07,80.01,81.16,80.01,80.3,6617161.0,0.0,80.3,2018-09-07
NKE,2018-09-06,80.17,80.84,79.77,80.4,8515508.0,0.0,80.4,2018-09-06
NKE,2018-09-05,79.647,80.32,79.301,79.92,12190811.0,0.0,79.92,2018-09-05
NKE,2018-09-04,79.39,80.97,79.0,79.6,18518073.0,0.0,79.6,2018-09-04
MSFT,2018-12-31,101.29,102.4,100.44,101.57,31605580.0,0.0,101.57,2018-12-31
MSFT,2018-12-28,102.09,102.41,99.52,100.39,37587346.0,0.0,100.39,2018-12-28
MSFT,2018-12-27,99.3,101.19,96.4,101.18,47771430.0,0.0,101.18,2018-12-27
MSFT,2018-12-26,95.14,100.69,93.96,100.56,51045747.0,0.0,100.56,2018-12-26
MSFT,2018-12-24,97.68,97.97,93.98,94.13,43886653.0,0.0,94.13,2018-12-28
MSFT,2018-12-21,101.63,103.0,97.46,98.23,104502495.0,0.0,98.23,2018-12-21
MSFT,2018-12-20,103.05,104.31,98.78,101.51,69674502.0,0.0,101.51,2018-12-20
MSFT,2018-12-19,103.65,106.88,101.35,103.69,66594181.0,0.0,103.69,2018-12-19
MSFT,2018-12-18,103.75,104.51,102.52,103.97,47441338.0,0.0,103.97,2018-12-18
MSFT,2018-12-17,105.41,105.8,101.71,102.89,55647266.0,0.0,102.89,2018-12-17
